Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 3 [35840/49000 (73%)]	Train Loss: 0.377648	Val Loss: 0.632530	Val Acc: 78.59375
Train Epoch: 3 [37120/49000 (76%)]	Train Loss: 0.478094	Val Loss: 0.605713	Val Acc: 80.15625
Train Epoch: 3 [38400/49000 (78%)]	Train Loss: 0.393738	Val Loss: 0.592673	Val Acc: 79.84375
Train Epoch: 3 [39680/49000 (81%)]	Train Loss: 0.626170	Val Loss: 0.613945	Val Acc: 80.9375
Train Epoch: 3 [40960/49000 (84%)]	Train Loss: 0.540106	Val Loss: 0.637140	Val Acc: 79.53125
Train Epoch: 3 [42240/49000 (86%)]	Train Loss: 0.541692	Val Loss: 0.629696	Val Acc: 78.75
Train Epoch: 3 [43520/49000 (89%)]	Train Loss: 0.557501	Val Loss: 0.486006	Val Acc: 83.90625
Train Epoch: 3 [44800/49000 (91%)]	Train Loss: 0.541319	Val Loss: 0.653643	Val Acc: 77.96875
Train Epoch: 3 [46080/49000 (94%)]	Train Loss: 0.383488	Val Loss: 0.534585	Val Acc: 82.8125
Train Epoch: 3 [47360/49000 (97%)]	Train Loss: 0.431638	Val Loss: 0.615620	Val Acc: 79.84375
Train Epoch: 3 [48640/49000 (99%)]	Train Loss: 0.532323	Val Loss: 0.667544	Val Acc: 78.4375
Train Epoch: 4 [0/49000 (0%)]	Train Loss: 0.792317	Val Loss: 0.672063	Val Acc: 77.1875
Train Epoch: 4 [1280/49000 (3%)]	Train Loss: 0.436792	Val Loss: 0.594067	Val Acc: 81.09375
Train Epoch: 4 [2560/49000 (5%)]	Train Loss: 0.455237	Val Loss: 0.607799	Val Acc: 81.71875
Train Epoch: 4 [3840/49000 (8%)]	Train Loss: 0.290663	Val Loss: 0.535187	Val Acc: 82.1875
Train Epoch: 4 [5120/49000 (10%)]	Train Loss: 0.543957	Val Loss: 0.558586	Val Acc: 81.875
Train Epoch: 4 [6400/49000 (13%)]	Train Loss: 0.460658	Val Loss: 0.586258	Val Acc: 80.9375
Train Epoch: 4 [7680/49000 (16%)]	Train Loss: 0.297139	Val Loss: 0.568231	Val Acc: 81.5625
Train Epoch: 4 [8960/49000 (18%)]	Train Loss: 0.374562	Val Loss: 0.589981	Val Acc: 80.9375
Train Epoch: 4 [10240/49000 (21%)]	Train Loss: 0.392472	Val Loss: 0.550050	Val Acc: 81.25
Train Epoch: 4 [11520/49000 (23%)]	Train Loss: 0.458169	Val Loss: 0.544672	Val Acc: 82.03125
Train Epoch: 4 [12800/49000 (26%)]	Train Loss: 0.426332	Val Loss: 0.610197	Val Acc: 80.78125
Train Epoch: 4 [14080/49000 (29%)]	Train Loss: 0.401676	Val Loss: 0.555208	Val Acc: 80.9375
Train Epoch: 4 [15360/49000 (31%)]	Train Loss: 0.394250	Val Loss: 0.510594	Val Acc: 81.875
Train Epoch: 4 [16640/49000 (34%)]	Train Loss: 0.293211	Val Loss: 0.626105	Val Acc: 78.4375
Train Epoch: 4 [17920/49000 (37%)]	Train Loss: 0.462495	Val Loss: 0.684757	Val Acc: 78.125
Train Epoch: 4 [19200/49000 (39%)]	Train Loss: 0.423255	Val Loss: 0.578949	Val Acc: 79.6875
Train Epoch: 4 [20480/49000 (42%)]	Train Loss: 0.360661	Val Loss: 0.612579	Val Acc: 79.6875
Train Epoch: 4 [21760/49000 (44%)]	Train Loss: 0.456031	Val Loss: 0.594319	Val Acc: 78.75
Train Epoch: 4 [23040/49000 (47%)]	Train Loss: 0.432627	Val Loss: 0.603915	Val Acc: 79.6875
Train Epoch: 4 [24320/49000 (50%)]	Train Loss: 0.401241	Val Loss: 0.715536	Val Acc: 77.1875
Train Epoch: 4 [25600/49000 (52%)]	Train Loss: 0.447478	Val Loss: 0.612610	Val Acc: 79.375
Train Epoch: 4 [26880/49000 (55%)]	Train Loss: 0.275877	Val Loss: 0.537181	Val Acc: 81.09375
Train Epoch: 4 [28160/49000 (57%)]	Train Loss: 0.375703	Val Loss: 0.625073	Val Acc: 79.375
Train Epoch: 4 [29440/49000 (60%)]	Train Loss: 0.450567	Val Loss: 0.598808	Val Acc: 81.71875
Train Epoch: 4 [30720/49000 (63%)]	Train Loss: 0.518984	Val Loss: 0.647044	Val Acc: 79.53125
Train Epoch: 4 [32000/49000 (65%)]	Train Loss: 0.357584	Val Loss: 0.616480	Val Acc: 79.21875
Train Epoch: 4 [33280/49000 (68%)]	Train Loss: 0.389880	Val Loss: 0.614969	Val Acc: 78.59375
Train Epoch: 4 [34560/49000 (70%)]	Train Loss: 0.321900	Val Loss: 0.635258	Val Acc: 80.625
Train Epoch: 4 [35840/49000 (73%)]	Train Loss: 0.514585	Val Loss: 0.602615	Val Acc: 80.78125
Train Epoch: 4 [37120/49000 (76%)]	Train Loss: 0.613573	Val Loss: 0.653879	Val Acc: 78.125
Train Epoch: 4 [38400/49000 (78%)]	Train Loss: 0.210360	Val Loss: 0.528667	Val Acc: 83.4375
Train Epoch: 4 [39680/49000 (81%)]	Train Loss: 0.502143	Val Loss: 0.552475	Val Acc: 81.25
Train Epoch: 4 [40960/49000 (84%)]	Train Loss: 0.221936	Val Loss: 0.554823	Val Acc: 83.28125
Train Epoch: 4 [42240/49000 (86%)]	Train Loss: 0.543501	Val Loss: 0.533903	Val Acc: 81.875
Train Epoch: 4 [43520/49000 (89%)]	Train Loss: 0.455922	Val Loss: 0.653151	Val Acc: 77.96875
Train Epoch: 4 [44800/49000 (91%)]	Train Loss: 0.353224	Val Loss: 0.619240	Val Acc: 79.21875
Train Epoch: 4 [46080/49000 (94%)]	Train Loss: 0.359277	Val Loss: 0.529599	Val Acc: 82.65625
Train Epoch: 4 [47360/49000 (97%)]	Train Loss: 0.517184	Val Loss: 0.609307	Val Acc: 78.75
Train Epoch: 4 [48640/49000 (99%)]	Train Loss: 0.475776	Val Loss: 0.600198	Val Acc: 79.0625
Train Epoch: 5 [0/49000 (0%)]	Train Loss: 0.805263	Val Loss: 0.578914	Val Acc: 80.3125
Train Epoch: 5 [1280/49000 (3%)]	Train Loss: 0.337047	Val Loss: 0.569870	Val Acc: 82.34375
Train Epoch: 5 [2560/49000 (5%)]	Train Loss: 0.310472	Val Loss: 0.617481	Val Acc: 80.0
Train Epoch: 5 [3840/49000 (8%)]	Train Loss: 0.210688	Val Loss: 0.600231	Val Acc: 80.3125
Train Epoch: 5 [5120/49000 (10%)]	Train Loss: 0.305832	Val Loss: 0.563924	Val Acc: 82.96875
Train Epoch: 5 [6400/49000 (13%)]	Train Loss: 0.376899	Val Loss: 0.614071	Val Acc: 80.78125
Train Epoch: 5 [7680/49000 (16%)]	Train Loss: 0.229205	Val Loss: 0.585670	Val Acc: 80.78125
Train Epoch: 5 [8960/49000 (18%)]	Train Loss: 0.356675	Val Loss: 0.651658	Val Acc: 80.46875
Train Epoch: 5 [10240/49000 (21%)]	Train Loss: 0.421833	Val Loss: 0.623518	Val Acc: 80.46875
Train Epoch: 5 [11520/49000 (23%)]	Train Loss: 0.344734	Val Loss: 0.605303	Val Acc: 80.46875
Train Epoch: 5 [12800/49000 (26%)]	Train Loss: 0.424058	Val Loss: 0.573370	Val Acc: 82.96875
Train Epoch: 5 [14080/49000 (29%)]	Train Loss: 0.318748	Val Loss: 0.561379	Val Acc: 82.34375
Train Epoch: 5 [15360/49000 (31%)]	Train Loss: 0.246274	Val Loss: 0.762549	Val Acc: 77.96875
Train Epoch: 5 [16640/49000 (34%)]	Train Loss: 0.488023	Val Loss: 0.599145	Val Acc: 81.40625
Train Epoch: 5 [17920/49000 (37%)]	Train Loss: 0.547582	Val Loss: 0.715346	Val Acc: 78.75
Train Epoch: 5 [19200/49000 (39%)]	Train Loss: 0.330037	Val Loss: 0.558459	Val Acc: 81.71875
Train Epoch: 5 [20480/49000 (42%)]	Train Loss: 0.337511	Val Loss: 0.603964	Val Acc: 80.46875
Train Epoch: 5 [21760/49000 (44%)]	Train Loss: 0.233659	Val Loss: 0.573787	Val Acc: 82.34375
Train Epoch: 5 [23040/49000 (47%)]	Train Loss: 0.356571	Val Loss: 0.653118	Val Acc: 79.84375
Train Epoch: 5 [24320/49000 (50%)]	Train Loss: 0.344270	Val Loss: 0.601406	Val Acc: 82.03125
Train Epoch: 5 [25600/49000 (52%)]	Train Loss: 0.345990	Val Loss: 0.549420	Val Acc: 82.5
Train Epoch: 5 [26880/49000 (55%)]	Train Loss: 0.420659	Val Loss: 0.567727	Val Acc: 82.5
Train Epoch: 5 [28160/49000 (57%)]	Train Loss: 0.287892	Val Loss: 0.540474	Val Acc: 83.28125
Train Epoch: 5 [29440/49000 (60%)]	Train Loss: 0.222837	Val Loss: 0.591634	Val Acc: 80.46875
Train Epoch: 5 [30720/49000 (63%)]	Train Loss: 0.500414	Val Loss: 0.581711	Val Acc: 80.78125
Train Epoch: 5 [32000/49000 (65%)]	Train Loss: 0.314444	Val Loss: 0.546686	Val Acc: 83.4375
Train Epoch: 5 [33280/49000 (68%)]	Train Loss: 0.260239	Val Loss: 0.622684	Val Acc: 80.9375
Train Epoch: 5 [34560/49000 (70%)]	Train Loss: 0.305742	Val Loss: 0.612378	Val Acc: 81.25
Train Epoch: 5 [35840/49000 (73%)]	Train Loss: 0.270715	Val Loss: 0.586593	Val Acc: 82.03125
Train Epoch: 5 [37120/49000 (76%)]	Train Loss: 0.358412	Val Loss: 0.662326	Val Acc: 79.6875
Train Epoch: 5 [38400/49000 (78%)]	Train Loss: 0.297430	Val Loss: 0.568886	Val Acc: 81.09375
Train Epoch: 5 [39680/49000 (81%)]	Train Loss: 0.421617	Val Loss: 0.569232	Val Acc: 82.34375
Train Epoch: 5 [40960/49000 (84%)]	Train Loss: 0.224265	Val Loss: 0.523784	Val Acc: 81.25
Train Epoch: 5 [42240/49000 (86%)]	Train Loss: 0.326917	Val Loss: 0.612008	Val Acc: 80.78125
Train Epoch: 5 [43520/49000 (89%)]	Train Loss: 0.335951	Val Loss: 0.589297	Val Acc: 82.03125
Train Epoch: 5 [44800/49000 (91%)]	Train Loss: 0.295873	Val Loss: 0.500571	Val Acc: 84.21875
Train Epoch: 5 [46080/49000 (94%)]	Train Loss: 0.342474	Val Loss: 0.585898	Val Acc: 80.9375
Train Epoch: 5 [47360/49000 (97%)]	Train Loss: 0.328187	Val Loss: 0.545993	Val Acc: 82.8125
Train Epoch: 5 [48640/49000 (99%)]	Train Loss: 0.327824	Val Loss: 0.571311	Val Acc: 82.5

test set: Average loss: 0.5731, Accuracy: 8162/10000 (82%)

